id_assegnazione,id_sinistro,id_perito,data_assegnazione,data_sopralluogo,compenso_perito
582,645,117,2025-04-10,2025-04-16,256.55
583,646,140,2025-08-12,2025-08-16,378.91
584,647,27,2025-06-22,2025-06-24,266.18
585,648,157,2025-10-01,2025-10-04,
586,649,215,2025-08-14,2025-08-21,374.53
587,650,141,2026-07-03,2026-07-11,426.32
588,651,15,2025-09-14,2025-09-15,167.87
589,652,52,2024-09-23,2024-09-30,299.31
590,653,88,2025-07-16,2025-07-23,187.97
591,654,194,2025-01-05,2025-01-08,340.13
592,655,94,2023-09-08,2023-09-12,312.41
593,656,184,2024-05-01,2024-05-11,139.4
594,658,72,2024-10-07,2024-10-08,
595,659,120,2023-07-17,2023-07-23,295.62
596,660,99,2026-07-26,2026-08-02,373.39
597,661,199,2024-02-17,2024-02-24,169.06
598,662,187,2024-06-11,2024-06-17,119.62
599,663,85,2024-12-14,2024-12-16,139.7
600,664,138,2024-04-10,2024-04-19,146.75
601,665,32,2026-02-28,2026-03-02,151.71
602,666,171,2026-07-16,2026-07-21,337.46
603,667,154,2024-10-11,2024-10-19,283.66
604,668,58,2025-11-26,2025-11-30,154.84
605,669,7,2024-02-04,2024-02-07,241.8
606,670,112,2025-06-15,2025-06-22,130.52
607,671,170,2025-06-07,2025-06-15,420.95
608,672,106,2024-11-18,2024-11-27,88.12
609,673,39,2023-05-12,2023-05-13,110.51
610,674,122,2026-03-17,2026-03-20,412.42
611,675,156,2026-04-10,2026-04-16,260.11
612,676,208,2026-05-24,2026-05-28,241.13
613,677,47,2026-08-18,2026-08-28,446.55
614,678,110,2024-07-12,2024-07-17,341.56
615,679,83,2024-04-13,2024-04-20,108.3
616,680,199,2026-04-16,2026-04-21,420.31
617,681,183,2023-02-12,2023-02-17,156.04
618,682,159,2026-03-17,2026-03-26,92.9
619,683,215,2024-09-08,2024-09-11,119.48
620,685,30,2025-02-02,2025-02-03,206.48
621,687,56,2024-08-29,2024-09-03,216.81
622,689,171,2026-03-01,2026-03-09,159.46
623,690,126,2025-01-19,2025-01-21,318.76
624,691,37,2026-07-27,2026-08-05,162.83
625,692,68,2026-07-26,2026-08-05,351.1
626,693,108,2024-01-20,2024-01-24,139.83
627,694,153,2025-05-05,2025-05-08,117.81
628,695,167,2023-07-22,2023-07-27,318.84
629,696,142,2024-01-04,2024-01-10,247.81
630,697,2,2026-08-06,2026-08-10,346.59
631,698,107,2025-04-25,2025-05-04,216.35
632,699,11,2024-12-09,2024-12-11,385.53
633,700,13,2024-08-21,2024-08-23,150.77
634,701,48,2026-04-29,2026-05-01,412.95
635,702,113,2024-09-11,2024-09-21,254.22
636,703,142,2023-09-08,2023-09-18,118.95
637,704,77,2026-08-19,2026-08-29,143.53
638,705,140,2023-08-15,2023-08-21,107.9
639,706,218,2025-12-08,2025-12-16,97.21
640,707,181,2026-05-28,2026-06-05,180.96
641,708,75,2026-07-24,2026-07-30,89.45
642,709,175,2025-11-22,2025-11-28,
643,710,142,2025-02-04,2025-02-11,414.47
644,711,147,2024-04-29,2024-05-02,432.47
645,712,50,2025-03-13,2025-03-17,177.42
646,713,162,2026-06-09,2026-06-17,329.71
647,714,197,2024-05-09,2024-05-11,245.97
648,715,220,2024-07-09,2024-07-12,306.59
649,718,73,2024-06-16,2024-06-19,103.82
650,719,109,2026-06-16,2026-06-23,356.52
651,720,184,2025-10-18,2025-10-23,350.32
652,721,201,2024-09-11,2024-09-21,132.4
653,722,113,2025-10-06,2025-10-11,90.67
654,723,187,2025-12-27,2026-01-03,181.92
655,724,30,2023-12-27,2024-01-05,195.71
656,725,115,2025-06-23,2025-06-26,383.26
657,726,11,2026-07-02,2026-07-12,340.53
658,727,220,2023-11-02,2023-11-11,168.59
659,728,217,2026-06-28,2026-06-29,209.75
660,729,202,2026-03-14,2026-03-18,101.92
661,730,163,2024-09-08,2024-09-16,144.86
662,731,109,2026-08-21,2026-08-30,90.68
663,732,16,2023-10-21,2023-10-27,287.26
664,733,37,2025-01-20,2025-01-28,434.32
665,734,48,2026-08-02,2026-08-07,137.49
666,735,80,2025-09-04,2025-09-07,227.36
667,736,2,2024-05-23,2024-06-02,375.91
668,737,13,2025-05-17,2025-05-26,161.63
669,738,91,2024-09-08,2024-09-10,144.41
670,740,24,2024-11-16,2024-11-18,
671,741,200,2025-03-21,2025-03-25,254.99
672,742,8,2025-07-30,2025-08-01,
673,743,197,2024-06-24,2024-07-04,304.77
674,744,85,2025-09-25,2025-10-02,230.66
675,745,142,2026-02-19,2026-02-28,212.45
676,746,62,2026-04-26,2026-05-04,411.23
677,747,196,2026-04-14,2026-04-22,164.36
678,748,84,2025-07-09,2025-07-18,317.16
679,749,159,2026-08-23,2026-09-01,280.12
680,750,50,2026-08-03,2026-08-05,109.05
681,751,4,2024-11-14,2024-11-19,101.04
682,752,157,2025-11-18,2025-11-19,220.59
683,753,219,2025-03-20,2025-03-28,304.4
684,754,164,2025-08-24,2025-08-29,169.49
685,755,81,2025-07-13,2025-07-22,183.58
686,756,180,2023-09-27,2023-10-01,270.38
687,757,198,2026-01-27,2026-01-29,383.35
688,759,120,2025-02-12,2025-02-17,356.13
689,760,216,2025-11-21,2025-12-01,253.45
690,761,98,2026-02-17,2026-02-20,248.19
691,762,140,2023-12-16,2023-12-23,339.57
692,763,46,2024-05-11,2024-05-20,417.71
693,765,185,2024-10-18,2024-10-21,94.49
694,766,131,2025-02-10,2025-02-11,128.54
695,767,82,2025-02-23,2025-02-25,151.61
696,768,94,2026-07-04,2026-07-13,357.6
697,769,12,2024-08-31,2024-09-02,341.14
698,771,48,2024-06-26,2024-06-30,354.77
699,772,115,2024-02-18,2024-02-28,268.58
700,773,160,2026-03-29,2026-04-04,138.71
701,774,85,2026-05-31,2026-06-07,118.28
702,775,201,2026-08-10,2026-08-14,199.71
703,778,167,2026-05-18,2026-05-22,195.41
704,780,108,2025-03-17,2025-03-20,151.46
705,781,167,2025-05-20,2025-05-30,434.3
706,782,140,2025-06-20,2025-06-29,261.55
707,783,161,2026-08-08,2026-08-09,274.13
708,784,105,2026-03-21,2026-03-31,384.46
709,785,94,2024-06-05,2024-06-14,144.16
710,786,209,2025-01-01,2025-01-06,223.53
711,787,17,2023-11-12,2023-11-15,210.03
712,788,177,2026-06-16,2026-06-20,98.96
713,789,76,2026-05-19,2026-05-26,290.41
714,790,147,2023-10-17,2023-10-27,410.67
715,791,212,2024-09-25,2024-10-02,318.54
716,793,108,2024-11-05,2024-11-06,156.85
717,795,202,2025-02-07,2025-02-17,156.09
718,796,51,2023-12-10,2023-12-14,354.15
719,797,212,2024-01-30,2024-02-08,194.1
720,798,199,2025-08-26,2025-08-29,85.22
721,799,210,2024-07-31,2024-08-02,357.29
722,800,133,2025-10-07,2025-10-16,331.32
723,801,43,2024-12-15,2024-12-16,378.98
724,802,131,2025-02-08,2025-02-13,82.33
725,803,164,2023-07-20,2023-07-21,262.76
726,804,153,2024-07-28,2024-08-01,378.38
727,805,156,2024-10-26,2024-11-01,216.08
728,806,112,2024-12-26,2024-12-27,
729,807,218,2025-04-27,2025-05-02,286.83
730,808,72,2026-07-06,2026-07-11,155.07
731,809,23,2023-11-05,2023-11-10,190.64
732,810,86,2025-04-11,2025-04-19,210.44
733,811,118,2026-07-29,2026-08-04,147.56
734,812,11,2025-02-14,2025-02-18,362.49
735,813,157,2024-07-11,2024-07-14,84.14
736,814,204,2026-03-22,2026-03-24,328.05
737,815,98,2023-08-28,2023-09-01,126.24
738,816,26,2026-08-24,2026-08-25,341.19
739,818,30,2024-12-25,2024-12-31,437.79
740,819,188,2026-05-18,2026-05-28,145.84
741,821,202,2024-02-08,2024-02-09,326.64
742,822,43,2024-12-21,2024-12-23,135.22
743,824,29,2023-12-16,2023-12-17,84.9
744,825,162,2024-12-01,2024-12-03,151.02
745,826,149,2024-08-05,2024-08-06,161.47
746,827,205,2026-04-13,2026-04-16,384.98
747,828,27,2024-03-24,2024-03-28,243.64
748,830,172,2025-06-05,2025-06-10,315.25
749,831,207,2026-07-20,2026-07-25,300.14
750,832,110,2025-04-20,2025-04-27,393.47
751,833,195,2026-04-27,2026-05-02,217.77
752,834,191,2024-12-25,2024-12-30,273.4
753,835,130,2026-07-04,2026-07-10,260.15
754,836,5,2024-08-17,2024-08-24,285.83
755,837,27,2023-11-03,2023-11-04,95.01
756,838,134,2025-01-21,2025-01-30,101.71
757,839,141,2026-04-26,2026-05-04,379.68
758,840,18,2024-05-12,2024-05-18,132.73
759,841,172,2025-10-27,2025-11-03,337.49
760,842,169,2024-07-04,2024-07-11,417.7
761,843,84,2024-02-16,2024-02-19,166.51
762,844,155,2025-07-12,2025-07-15,186.63
763,845,68,2026-08-18,2026-08-27,369.65
764,846,69,2024-10-08,2024-10-13,133.11
765,847,137,2025-06-09,2025-06-15,409.1
766,849,30,2024-06-27,2024-06-28,422.16
767,851,174,2023-07-06,2023-07-16,110.07
768,853,74,2026-04-21,2026-04-24,294.06
769,855,111,2025-10-01,2025-10-08,261.0
770,856,62,2024-07-15,2024-07-21,123.43
771,857,93,2025-06-29,2025-07-07,376.3
772,859,217,2024-06-29,2024-07-09,398.07
773,861,179,2024-10-21,2024-10-27,389.45
774,862,54,2025-07-01,2025-07-08,184.91
775,863,128,2026-03-24,2026-03-28,442.9
776,864,95,2023-12-28,2023-12-31,118.31
777,865,212,2024-06-07,2024-06-16,211.39
778,867,154,2024-02-28,2024-03-07,155.74
779,868,43,2026-07-24,2026-07-26,368.35
780,869,162,2025-04-25,2025-04-26,121.24
781,870,179,2025-03-07,2025-03-15,412.08
782,871,75,2026-04-04,2026-04-08,223.76
783,872,130,2024-08-17,2024-08-26,252.71
784,874,13,2023-04-01,2023-04-03,330.19
785,875,130,2025-05-03,2025-05-04,326.47
786,876,134,2024-02-02,2024-02-06,138.4
787,877,188,2024-03-25,2024-03-27,174.44
788,878,220,2024-11-17,2024-11-23,100.51
789,879,26,2026-08-01,2026-08-11,218.98
790,880,210,2026-03-15,2026-03-22,352.81
791,881,93,2026-04-19,2026-04-29,185.91
792,882,173,2024-03-10,2024-03-17,221.69
793,883,186,2024-03-07,2024-03-08,289.15
794,884,167,2026-08-22,2026-08-29,268.65
795,885,6,2023-05-24,2023-05-27,342.21
796,886,146,2024-08-04,2024-08-08,393.17
797,887,6,2026-03-09,2026-03-14,262.42
798,888,167,2026-04-22,2026-04-29,191.76
799,889,143,2025-12-26,2025-12-31,148.89
800,890,108,2024-04-08,2024-04-14,84.38
801,891,56,2026-04-20,2026-04-26,226.73
802,892,27,2025-10-13,2025-10-18,253.78
803,893,74,2026-05-23,2026-06-01,410.96
804,894,124,2026-06-26,2026-06-28,249.1
805,895,92,2025-10-23,2025-10-27,130.31
806,896,155,2024-06-14,2024-06-16,208.46
807,897,164,2023-02-08,2023-02-15,290.35
808,898,49,2023-12-23,2023-12-29,268.13
809,899,180,2024-08-20,2024-08-27,369.43
810,901,181,2024-01-10,2024-01-16,174.53
811,902,69,2026-08-24,2026-08-27,433.05
812,903,145,2026-08-20,2026-08-21,435.24
813,904,93,2024-05-11,2024-05-19,297.01
814,905,126,2025-06-06,2025-06-13,314.12
815,906,63,2024-10-26,2024-10-28,194.7
816,907,52,2025-02-10,2025-02-14,300.1
817,908,174,2025-12-16,2025-12-19,111.35
818,910,2,2023-10-25,2023-10-29,376.51
819,911,139,2026-03-03,2026-03-06,250.08
820,912,12,2026-02-25,2026-03-02,433.73
821,913,187,2026-07-22,2026-07-23,337.56
822,914,17,2025-09-26,2025-09-30,400.9
823,915,117,2023-12-16,2023-12-17,84.06
824,916,43,2025-05-16,2025-05-17,89.62
825,917,187,2025-08-11,2025-08-20,95.8
826,918,134,2024-01-16,2024-01-17,428.44
827,919,158,2024-09-21,2024-09-30,242.08
828,920,209,2026-08-26,2026-09-02,148.9
829,921,172,2023-07-01,2023-07-04,276.59
830,922,24,2026-03-19,2026-03-23,
831,923,51,2023-08-09,2023-08-12,351.03
832,924,170,2024-09-13,2024-09-16,356.94
833,926,3,2026-08-04,2026-08-08,385.93
834,927,129,2023-12-30,2023-12-31,405.41
835,928,207,2026-08-12,2026-08-18,118.59
836,929,20,2025-04-07,2025-04-11,108.49
837,930,162,2024-08-15,2024-08-17,302.81
838,931,120,2023-11-05,2023-11-14,135.17
839,932,85,2024-05-14,2024-05-24,313.84
840,933,11,2026-07-06,2026-07-13,201.83
841,934,11,2023-10-02,2023-10-03,364.31
842,935,40,2025-12-09,2025-12-15,147.9
843,936,74,2025-06-08,2025-06-11,264.26
844,937,191,2026-08-22,2026-09-01,387.78
845,938,138,2024-04-16,2024-04-19,359.66
846,939,120,2026-01-05,2026-01-12,137.44
847,940,162,2025-11-19,2025-11-29,304.14
848,941,66,2025-02-24,2025-03-03,324.26
849,943,120,2026-08-02,2026-08-11,374.0
850,944,204,2026-02-03,2026-02-07,321.76
851,945,220,2026-03-24,2026-03-29,259.44
852,946,29,2024-06-15,2024-06-18,311.48
853,947,79,2025-09-09,2025-09-10,229.02
854,948,128,2025-11-18,2025-11-26,155.78
855,950,50,2025-02-24,2025-03-02,148.9
856,951,188,2026-02-16,2026-02-25,416.87
857,952,83,2026-07-13,2026-07-19,362.66
858,953,140,2026-08-12,2026-08-20,102.23
859,954,81,2026-05-13,2026-05-18,130.07
860,955,169,2025-11-19,2025-11-27,154.25
861,956,151,2026-03-29,2026-04-07,145.84
862,957,167,2024-05-07,2024-05-13,216.31
863,958,70,2024-02-29,2024-03-10,142.18
864,959,115,2024-04-27,2024-05-04,227.21
865,960,147,2025-11-13,2025-11-17,378.68
866,961,38,2023-09-18,2023-09-26,376.08
867,962,127,2023-12-31,2024-01-02,217.76
868,963,12,2025-07-12,2025-07-17,367.58
869,964,47,2026-03-09,2026-03-13,168.5
870,965,173,2026-07-13,2026-07-19,381.9
871,966,28,2025-05-02,2025-05-09,143.11
872,967,79,2024-03-08,2024-03-14,225.3
873,969,197,2023-06-24,2023-06-25,83.54
874,970,108,2024-03-16,2024-03-21,109.67
875,971,138,2025-08-06,2025-08-11,167.46
876,972,40,2025-08-27,2025-09-01,352.12
877,973,204,2026-07-18,2026-07-28,413.27
878,974,16,2024-10-11,2024-10-19,327.79
879,975,215,2026-08-05,2026-08-15,424.79
880,976,33,2024-02-27,2024-03-07,319.63
881,977,213,2025-12-17,2025-12-18,241.01
882,978,60,2026-03-20,2026-03-27,222.78
883,979,64,2026-06-20,2026-06-28,397.94
884,980,142,2025-05-07,2025-05-10,191.86
885,981,71,2025-12-30,2026-01-02,210.02
886,982,218,2024-10-03,2024-10-04,335.73
887,983,140,2025-07-02,2025-07-10,84.06
888,984,132,2024-01-31,2024-02-07,137.48
889,985,21,2025-08-22,2025-08-31,431.6
890,986,61,2023-08-31,2023-09-04,154.21
891,987,164,2025-05-20,2025-05-24,392.86
892,988,140,2024-03-01,2024-03-06,302.87
893,989,171,2023-11-26,2023-12-01,93.91
894,990,70,2025-03-05,2025-03-08,92.11
895,991,158,2026-03-08,2026-03-11,160.46
896,992,126,2025-10-12,2025-10-16,236.84
897,993,12,2023-07-18,2023-07-25,437.38
898,996,120,2025-04-05,2025-04-13,241.14
899,997,120,2023-12-16,2023-12-20,315.51
900,998,181,2024-12-08,2024-12-17,411.7
901,999,35,2024-06-19,2024-06-24,278.3
902,1000,143,2026-03-10,2026-03-14,217.94
903,1001,101,2026-02-03,2026-02-12,243.19
904,1004,32,2023-09-28,2023-10-08,181.35
905,1005,64,2025-06-25,2025-06-27,393.29
906,1006,81,2025-07-16,2025-07-22,266.16
907,1007,108,2025-01-16,2025-01-25,123.52
908,1009,33,2025-02-24,2025-02-28,368.65
909,1010,114,2024-03-07,2024-03-08,339.42
910,1011,176,2025-03-23,2025-03-29,345.72
911,1012,23,2024-06-21,2024-07-01,
912,1013,121,2025-06-15,2025-06-18,130.61
913,1014,122,2024-06-23,2024-07-03,157.62
914,1015,107,2024-04-07,2024-04-14,428.93
915,1016,134,2023-09-26,2023-09-29,320.5
916,1017,65,2024-05-21,2024-05-24,166.92
917,1018,216,2026-06-24,2026-06-30,379.06
918,1019,113,2023-11-12,2023-11-19,234.77
919,1020,88,2024-12-28,2025-01-06,349.63
920,1021,101,2025-10-28,2025-11-05,174.76
921,1022,37,2026-02-07,2026-02-16,402.35
922,1024,16,2025-06-26,2025-07-04,415.07
923,1025,109,2025-02-20,2025-02-25,
924,1026,187,2026-05-09,2026-05-14,379.86
925,1027,139,2024-07-19,2024-07-26,100.58
926,1029,108,2023-06-17,2023-06-25,93.6
927,1030,28,2024-12-18,2024-12-28,434.38
928,1031,212,2024-06-06,2024-06-16,443.55
929,1033,162,2024-01-10,2024-01-12,102.05
930,1034,117,2026-08-24,2026-08-26,407.36
931,1035,135,2026-07-22,2026-07-24,85.61
932,1036,197,2025-12-20,2025-12-21,397.9
933,1037,8,2026-07-25,2026-07-29,103.19
934,1038,3,2024-12-07,2024-12-11,
935,1039,42,2025-02-08,2025-02-16,313.44
936,1041,139,2026-01-23,2026-01-30,151.8
937,1042,25,2024-12-07,2024-12-14,156.01
938,1043,26,2026-08-07,2026-08-12,325.83
939,1044,189,2025-08-24,2025-08-29,176.62
940,1045,101,2026-08-25,2026-09-03,302.17
941,1046,103,2025-03-27,2025-04-06,396.36
942,1047,119,2025-05-14,2025-05-24,433.25
943,1048,176,2025-01-21,2025-01-24,164.52
944,1049,93,2026-03-10,2026-03-20,246.85
945,1050,83,2024-06-19,2024-06-28,231.2
946,1051,92,2024-05-24,2024-05-26,130.8
947,1052,143,2026-08-12,2026-08-14,174.81
948,1053,5,2024-09-18,2024-09-28,392.51
949,1055,178,2024-03-24,2024-03-27,153.46
950,1056,19,2026-04-01,2026-04-04,409.08
951,1057,26,2026-04-22,2026-04-25,438.05
952,1058,118,2024-01-21,2024-01-31,93.31
953,1059,174,2024-02-03,2024-02-07,91.85
954,1060,124,2023-12-24,2023-12-25,
955,1061,111,2025-04-27,2025-04-29,220.86
956,1062,69,2024-06-08,2024-06-09,288.6
957,1063,66,2026-05-09,2026-05-10,438.56
958,1064,55,2026-03-22,2026-03-24,224.47
959,1065,138,2025-01-23,2025-01-28,225.93
960,1066,120,2024-04-16,2024-04-19,273.42
961,1067,113,2026-05-25,2026-06-04,344.05
962,1068,161,2026-06-18,2026-06-23,216.55
963,1069,115,2026-05-25,2026-06-01,369.06
964,1070,74,2026-04-06,2026-04-16,212.85
965,1071,8,2026-04-03,2026-04-08,275.69
966,1072,173,2024-07-04,2024-07-08,157.37
967,1073,192,2026-01-05,2026-01-15,379.15
968,1074,120,2024-11-20,2024-11-30,259.64
969,1075,14,2026-06-25,2026-06-27,162.78
970,1077,140,2025-03-15,2025-03-17,297.37
971,1078,61,2025-07-26,2025-08-05,438.18
972,1079,125,2025-04-27,2025-05-06,168.14
973,1082,66,2024-11-07,2024-11-15,376.12
974,1083,99,2026-05-27,2026-05-28,253.92
975,1084,21,2026-06-12,2026-06-15,409.1
976,1085,220,2024-12-17,2024-12-27,
977,1086,155,2026-05-03,2026-05-13,170.75
978,1087,83,2026-01-23,2026-01-30,344.28
979,1088,7,2023-05-09,2023-05-11,349.21
980,1089,109,2025-12-27,2026-01-05,416.71
981,1090,12,2025-04-07,2025-04-09,416.38
982,1091,93,2023-05-17,2023-05-27,225.52
983,1092,33,2024-07-06,2024-07-10,155.27
984,1093,16,2026-04-20,2026-04-23,375.11
985,1094,180,2026-08-03,2026-08-10,87.01
986,1096,81,2024-05-27,2024-06-03,447.78
987,1097,94,2025-08-21,2025-08-24,263.98
988,1098,169,2025-10-14,2025-10-16,265.01
989,1099,81,2026-08-27,2026-09-06,179.04
990,1100,201,2024-11-02,2024-11-09,215.11
991,1101,212,2024-12-20,2024-12-28,333.04
992,1102,46,2026-02-06,2026-02-14,282.3
993,1103,10,2026-03-01,2026-03-09,363.78
994,1104,141,2025-06-08,2025-06-12,159.42
995,1105,205,2024-10-03,2024-10-07,402.4
996,1106,28,2025-01-30,2025-02-04,409.81
997,1107,137,2024-12-22,2025-01-01,328.78
998,1109,117,2025-08-13,2025-08-15,85.19
999,1110,109,2026-07-05,2026-07-11,152.74
1000,1111,44,2026-06-09,2026-06-14,360.21
1001,1113,143,2026-04-12,2026-04-18,
1002,1116,210,2026-04-04,2026-04-09,372.64
1003,1117,177,2023-11-23,2023-11-27,435.76
1004,1118,199,2025-07-22,2025-07-23,304.4
1005,1119,162,2024-10-24,2024-10-28,170.55
1006,1120,41,2025-10-03,2025-10-11,289.57
1007,1121,74,2024-03-07,2024-03-11,313.41
1008,1122,18,2025-11-15,2025-11-16,276.81
1009,1123,83,2025-01-29,2025-02-01,429.9
1010,1124,19,2023-07-22,2023-07-27,415.18
1011,1125,129,2025-02-13,2025-02-18,261.03
1012,1126,159,2024-04-18,2024-04-21,380.1
1013,1127,111,2026-04-12,2026-04-15,414.15
1014,1128,124,2024-08-16,2024-08-24,392.11
1015,1129,173,2026-07-30,2026-08-05,272.42
1016,1130,183,2024-04-15,2024-04-17,253.96
1017,1131,219,2025-09-11,2025-09-17,109.81
1018,1133,103,2024-02-02,2024-02-05,364.97
1019,1135,215,2023-04-30,2023-05-01,245.96
1020,1136,158,2024-07-13,2024-07-15,431.54
1021,1137,117,2025-02-03,2025-02-08,376.78
1022,1139,132,2023-06-21,2023-06-26,209.86
1023,1140,217,2026-08-08,2026-08-09,352.27
1024,1141,58,2026-05-08,2026-05-16,330.99
1025,1142,10,2024-10-12,2024-10-22,98.81
1026,1143,117,2024-05-07,2024-05-13,184.43
1027,1144,194,2025-07-27,2025-07-30,130.54
1028,1145,98,2023-12-29,2024-01-07,226.24
1029,1146,130,2024-12-22,2025-01-01,387.45
1030,1147,220,2023-12-25,2024-01-02,217.9
1031,1148,123,2026-04-03,2026-04-04,243.38
1032,1150,219,2024-01-07,2024-01-16,175.75
1033,1151,48,2023-12-09,2023-12-14,129.89
1034,1152,110,2026-07-09,2026-07-17,90.0
1035,1153,15,2026-08-20,2026-08-26,419.89
1036,1154,51,2026-05-29,2026-06-03,343.41
1037,1155,173,2024-07-26,2024-07-28,177.68
1038,1157,118,2025-01-06,2025-01-13,146.31
1039,1158,201,2025-11-20,2025-11-28,340.84
1040,1159,93,2026-03-27,2026-03-29,232.53
1041,1160,181,2023-04-26,2023-04-28,307.43
1042,1161,204,2026-08-14,2026-08-19,154.16
1043,1162,185,2023-11-12,2023-11-21,165.95
1044,1163,113,2026-08-02,2026-08-04,403.85
1045,1164,211,2023-08-28,2023-08-29,134.53
1046,1166,206,2024-01-01,2024-01-08,212.06
1047,1167,96,2026-07-26,2026-08-02,220.25
1048,1168,92,2023-04-24,2023-04-29,152.25
1049,1169,25,2025-01-28,2025-01-31,415.94
1050,1170,106,2026-01-12,2026-01-21,140.05
1051,1171,205,2025-12-07,2025-12-08,297.68
1052,1172,119,2026-05-22,2026-05-31,88.84
1053,1173,126,2026-07-30,2026-08-09,126.3
1054,1174,6,2026-03-26,2026-03-28,
1055,1175,220,2025-11-02,2025-11-07,126.29
1056,1176,170,2025-02-12,2025-02-19,448.09
1057,1177,29,2026-03-22,2026-03-26,286.58
1058,1178,130,2023-11-26,2023-11-27,266.14
1059,1179,63,2026-04-26,2026-04-29,420.93
1060,1180,201,2024-04-21,2024-04-28,153.61
1061,1182,5,2023-09-08,2023-09-11,385.4
1062,1183,185,2024-12-03,2024-12-10,224.72
1063,1184,114,2025-10-29,2025-10-30,123.87
1064,1185,118,2025-10-26,2025-11-03,326.71
1065,1186,204,2024-03-27,2024-04-01,367.08
1066,1187,45,2025-04-13,2025-04-16,302.88
1067,1188,87,2025-02-08,2025-02-12,205.62
1068,1189,164,2025-01-20,2025-01-29,378.19
1069,1190,130,2026-05-17,2026-05-21,209.67
1070,1191,180,2023-05-15,2023-05-24,371.77
1071,1192,80,2023-09-12,2023-09-13,96.24
1072,1193,76,2025-09-07,2025-09-16,240.74
1073,1195,45,2023-10-26,2023-11-05,424.9
1074,1196,186,2025-09-07,2025-09-14,234.7
1075,1197,139,2026-08-06,2026-08-07,347.41
1076,1198,69,2026-05-20,2026-05-27,240.92
1077,1200,98,2024-05-30,2024-06-04,285.98
1078,1201,192,2024-11-16,2024-11-20,80.29
1079,1202,108,2024-06-13,2024-06-19,391.08
1080,1203,199,2023-06-02,2023-06-10,364.87
1081,1204,16,2024-09-24,2024-10-03,129.14
1082,1205,190,2026-06-04,2026-06-09,167.8
1083,1206,220,2024-04-12,2024-04-16,132.14
1084,1207,31,2024-11-22,2024-11-30,214.22
1085,1208,170,2024-12-10,2024-12-19,279.98
1086,1209,71,2026-07-26,2026-08-05,405.84
1087,1210,20,2026-05-19,2026-05-22,235.68
1088,1211,175,2025-09-30,2025-10-10,110.66
