id_polizza,id_cliente,id_tipo_polizza,premio_annuo,data_decorrenza,data_scadenza
2209,2566,3,240.13,2026-07-15,2025-07-15
2210,1977,6,149.76,2023-03-09,2024-03-08
2211,219,3,186.62,2026-11-30,2025-11-30
2212,2234,5,157.86,2026-03-09,2027-03-09
2213,733,4,172.95,2023-01-26,2024-01-26
2214,2459,4,212.14,2023-06-05,2024-06-04
2215,569,7,106.82,2025-02-26,2026-02-26
2216,605,1,209.21,2023-08-17,2024-08-16
2217,1915,13,136.01,2023-12-06,2024-12-05
2218,3052,4,282.29,2025-10-08,2026-10-08
2219,416,2,206.25,2023-08-15,2024-08-14
2220,1774,11,399.16,2023-10-05,2024-10-04
2221,29,5,146.32,2024-01-22,2025-01-21
2222,1051,5,180.87,2023-02-02,2024-02-02
2223,168,13,123.1,2024-11-23,2025-11-23
2224,95,7,83.48,2024-02-09,2025-02-08
2225,2138,7,66.65,2024-12-02,2025-12-02
2226,1321,7,85.67,2025-10-24,2026-10-24
2227,2244,8,98.36,2025-07-03,2026-07-03
2228,2034,13,129.14,2026-06-03,2027-06-03
2229,3006,3,229.34,2024-04-10,2025-04-10
2230,2665,10,309.86,2024-08-25,2025-08-25
2231,1392,12,101.08,2023-01-16,2024-01-16
2232,670,9,427.75,2026-05-03,2027-05-03
2233,993,6,168.1,2023-02-22,2024-02-22
2234,2825,12,94.04,2025-01-09,2026-01-09
2235,3078,4,198.91,2024-06-07,2025-06-07
2236,801,11,357.39,2026-06-19,2027-06-19
2237,1491,1,195.98,2025-04-01,2026-04-01
2238,271,11,384.43,2024-07-13,2025-07-13
2239,1945,3,180.62,2023-04-11,2024-04-10
2240,1113,13,168.32,2025-06-19,2026-06-19
2241,2090,13,124.24,2026-07-15,2027-07-15
2242,670,7,87.89,2026-05-22,2027-05-22
2243,2600,7,90.19,2026-01-15,2027-01-15
2244,2135,3,163.47,2023-09-12,2024-09-11
2245,3085,8,106.39,2025-10-20,2026-10-20
2246,1648,10,422.04,2023-05-26,2024-05-25
2247,1386,5,175.36,2023-03-01,2024-02-29
2248,160,12,110.4,2025-07-10,2026-07-10
2249,1357,2,236.67,2025-08-13,2026-08-13
2250,165,4,165.69,2027-02-10,2026-02-10
2251,2884,7,77.51,2025-10-30,2026-10-30
2252,1804,11,470.7,2024-01-24,2025-01-23
2253,243,13,157.68,2026-08-12,2027-08-12
2254,2180,8,93.1,2025-01-08,2026-01-08
2255,2044,5,330.63,2026-06-22,2027-06-22
2256,779,6,148.99,2025-08-25,2026-08-25
2257,2569,1,328.5,2024-06-06,2025-06-06
2258,2509,6,221.63,2025-05-17,2026-05-17
2259,2484,13,169.05,2024-08-09,2025-08-09
2260,1092,6,172.58,2026-04-14,2027-04-14
2261,1308,11,394.78,2024-05-06,2025-05-06
2262,2266,13,139.3,2025-04-09,2026-04-09
2263,638,9,295.72,2024-04-07,2025-04-07
2264,1277,2,248.95,2023-04-26,2024-04-25
2265,1684,9,359.97,2023-05-02,2024-05-01
2266,2831,4,158.93,2024-02-06,2025-02-05
2267,2823,7,85.7,2025-05-01,2026-05-01
2268,702,13,115.12,2024-03-20,2025-03-20
2269,1882,2,220.08,2025-01-15,2026-01-15
2270,2936,3,394.1,2024-09-19,2025-09-19
2271,1190,4,110.52,2025-08-14,2026-08-14
2272,2359,8,75.42,2024-11-11,2025-11-11
2273,1184,4,158.1,2025-12-24,2026-12-24
2274,736,8,68.87,2023-08-13,2024-08-12
2275,306,6,155.21,2025-04-15,2026-04-15
2276,2012,12,155.04,2025-03-04,2026-03-04
2277,2403,13,133.88,2025-06-22,2026-06-22
2278,1324,6,199.66,2026-06-20,2027-06-20
2279,2031,7,81.7,2023-01-05,2024-01-05
2280,1295,2,171.33,2023-06-04,2024-06-03
2281,903,8,85.55,2023-12-30,2024-12-29
2282,961,2,242.98,2026-02-16,2027-02-16
2283,1329,4,139.16,2025-10-27,2026-10-27
2284,1029,10,433.27,2024-05-03,2025-05-03
2285,2192,9,313.98,2023-04-08,2024-04-07
2286,2604,2,200.84,2023-01-28,2024-01-28
2287,3017,13,130.83,2023-02-24,2024-02-24
2288,2437,9,398.65,2024-09-25,2025-09-25
2289,603,3,350.85,2026-05-09,2027-05-09
2290,2576,2,261.46,2025-05-19,2026-05-19
2291,3166,8,64.89,2027-04-05,2026-04-05
2292,441,5,191.43,2024-01-27,2025-01-26
2293,181,2,256.8,2024-01-19,2025-01-18
2294,1969,6,215.72,2026-06-25,2027-06-25
2295,2095,6,153.35,2023-12-20,2024-12-19
2296,1602,2,300.14,2026-06-17,2027-06-17
2297,578,7,100.19,2026-06-20,2027-06-20
2298,1560,13,179.7,2024-06-19,2025-06-19
2299,253,2,164.94,2024-07-06,2025-07-06
2300,1607,3,254.12,2025-09-27,2026-09-27
2301,2890,13,112.53,2024-12-25,2025-12-25
2302,695,13,108.68,2026-05-13,2027-05-13
2303,1326,11,416.35,2025-09-30,2026-09-30
2304,2494,12,151.02,2023-02-28,2024-02-28
2305,2044,11,686.99,2026-05-15,2027-05-15
2306,856,10,385.36,2025-08-18,2026-08-18
2307,2564,1,225.2,2024-03-23,2025-03-23
2308,2990,12,110.3,2024-07-28,2025-07-28
2309,942,12,133.43,2024-11-29,2025-11-29
2310,1777,1,258.94,2026-02-03,2027-02-03
2311,2536,10,519.55,2026-06-18,2027-06-18
2312,1464,8,113.48,2026-03-15,2025-03-15
2313,1992,7,101.61,2023-06-28,2024-06-27
2314,2050,7,72.79,2023-10-08,2024-10-07
2315,2685,7,81.91,2023-09-25,2024-09-24
2316,1415,13,97.59,2024-12-15,2025-12-15
2317,2485,5,182.1,2024-05-07,2025-05-07
2318,1133,5,191.61,2026-04-24,2027-04-24
2319,1832,11,487.51,2024-10-22,2025-10-22
2320,916,10,411.41,2024-12-23,2025-12-23
2321,3072,5,170.41,2023-12-16,2024-12-15
2322,3050,13,118.61,2026-04-28,2027-04-28
2323,211,3,275.97,2024-10-26,2025-10-26
2324,647,11,340.48,2023-12-25,2024-12-24
2325,2305,10,682.62,2024-03-04,2025-03-04
2326,1628,10,484.75,2026-04-12,2027-04-12
2327,2310,12,113.37,2024-04-03,2025-04-03
2328,1391,7,139.94,2023-05-01,2024-04-30
2329,3112,2,241.41,2023-06-18,2024-06-17
2330,1159,5,154.61,2024-10-17,2025-10-17
2331,1312,6,174.13,2023-05-22,2024-05-21
2332,827,13,130.51,2024-05-22,2025-05-22
2333,2520,8,72.42,2023-09-25,2024-09-24
2334,3064,4,173.48,2025-11-12,2026-11-12
2335,92,9,302.05,2025-04-14,2026-04-14
2336,2160,13,108.56,2024-01-22,2025-01-21
2337,2136,6,145.21,2024-12-16,2025-12-16
2338,773,6,188.68,2024-08-10,2025-08-10
2339,2511,2,180.35,2025-02-26,2026-02-26
2340,1005,6,142.53,2024-04-18,2025-04-18
2341,1531,8,59.43,2026-08-24,2027-08-24
2342,1719,9,511.01,2023-02-02,2024-02-02
2343,816,1,202.99,2026-02-07,2027-02-07
2344,2995,6,193.42,2023-03-06,2024-03-05
2345,1702,11,468.72,2025-04-26,2026-04-26
2346,1875,10,306.14,2025-05-02,2026-05-02
2347,1869,10,383.46,2024-09-03,2025-09-03
2348,239,5,146.77,2025-10-29,2026-10-29
2349,1356,7,105.34,2023-08-16,2024-08-15
2350,207,5,192.33,2026-03-21,2027-03-21
2351,842,4,130.8,2023-10-05,2024-10-04
2352,1022,6,229.62,2023-06-18,2024-06-17
2353,2781,2,244.12,2025-12-01,2026-12-01
2354,3059,2,225.22,2025-02-10,2026-02-10
2355,1771,5,123.12,2025-06-20,2026-06-20
2356,435,7,70.01,2024-08-31,2025-08-31
2357,2077,10,336.17,2025-05-10,2026-05-10
2358,2304,6,226.06,2023-10-06,2024-10-05
2359,2372,9,410.17,2026-04-09,2027-04-09
2360,1790,13,151.46,2023-12-12,2024-12-11
2361,2731,1,225.55,2025-01-09,2026-01-09
2362,845,10,415.63,2023-11-26,2024-11-25
2363,741,13,152.26,2026-02-19,2027-02-19
2364,347,13,151.69,2025-01-03,2026-01-03
2365,1574,7,155.15,2026-04-10,2027-04-10
2366,1613,8,72.1,2024-10-20,2025-10-20
2367,2393,1,228.01,2025-01-28,2026-01-28
2368,640,13,138.98,2025-01-18,2026-01-18
2369,2023,1,230.79,2025-08-20,2026-08-20
2370,2454,7,86.87,2024-09-08,2025-09-08
2371,179,12,135.56,2023-10-21,2024-10-20
2372,1408,3,217.0,2025-10-28,2026-10-28
2373,235,7,74.65,2023-03-08,2024-03-07
2374,2029,5,183.36,2025-05-17,2026-05-17
2375,1017,2,205.58,2025-09-02,2024-09-02
2376,1997,12,134.55,2023-06-29,2024-06-28
2377,1099,8,80.63,2023-12-30,2024-12-29
2378,1183,6,151.44,2024-02-17,2025-02-16
2379,3115,13,171.61,2025-10-25,2026-10-25
2380,370,7,112.28,2025-03-12,2026-03-12
2381,2082,2,199.98,2025-08-16,2026-08-16
2382,1332,8,73.38,2023-06-15,2024-06-14
2383,1699,13,158.69,2026-03-04,2027-03-04
2384,3057,5,172.18,2027-08-02,2026-08-02
2385,2330,8,72.24,2025-04-26,2026-04-26
2386,294,4,193.78,2025-04-30,2026-04-30
2387,768,5,147.07,2023-06-02,2024-06-01
2388,1529,11,519.91,2026-04-30,2027-04-30
2389,596,11,440.44,2024-09-30,2025-09-30
2390,3113,11,468.09,2024-09-14,2025-09-14
2391,2340,13,144.37,2023-06-24,2024-06-23
2392,920,2,199.48,2026-07-08,2027-07-08
2393,2903,5,179.51,2024-01-11,2025-01-10
2394,1424,12,111.74,2023-09-30,2024-09-29
2395,494,5,170.74,2026-04-15,2027-04-15
2396,3139,1,395.54,2024-02-22,2025-02-21
2397,3085,12,158.72,2025-10-25,2026-10-25
2398,999,11,400.44,2025-12-09,2026-12-09
2399,1417,5,191.6,2023-11-04,2024-11-03
2400,50,9,348.27,2025-08-21,2026-08-21
2401,3019,8,81.74,2025-03-12,2026-03-12
2402,1186,6,170.95,2024-05-12,2023-05-13
2403,1221,3,194.03,2023-11-23,2024-11-22
2404,76,4,141.4,2025-12-08,2026-12-08
2405,1821,8,89.66,2024-10-27,2025-10-27
2406,2969,5,164.69,2023-06-15,2024-06-14
2407,2109,4,192.43,2027-01-11,2026-01-11
2408,1759,13,139.46,2025-04-25,2026-04-25
2409,2709,3,261.14,2026-08-23,2027-08-23
2410,263,1,256.39,2023-12-02,2024-12-01
2411,322,10,345.15,2023-03-03,2024-03-02
2412,857,10,451.84,2024-04-13,2025-04-13
2413,2950,13,142.53,2025-11-04,2026-11-04
2414,1009,5,202.31,2024-10-30,2025-10-30
2415,1147,7,84.21,2025-10-03,2026-10-03
2416,2938,6,204.57,2024-07-23,2025-07-23
2417,127,5,175.76,2024-12-07,2025-12-07
2418,811,3,248.48,2024-05-28,2025-05-28
2419,517,11,358.64,2025-07-13,2026-07-13
2420,2385,7,91.91,2024-05-26,2025-05-26
2421,1650,13,131.6,2025-07-23,2026-07-23
2422,516,10,473.59,2026-06-29,2027-06-29
2423,2220,12,136.35,2023-11-24,2024-11-23
2424,2456,12,155.39,2023-12-13,2024-12-12
2425,2921,2,156.15,2026-04-17,2027-04-17
2426,2035,10,445.52,2024-05-18,2025-05-18
2427,348,10,438.82,2024-12-10,2025-12-10
2428,683,6,187.12,2025-03-03,2026-03-03
2429,2325,8,88.93,2026-02-28,2027-02-28
2430,98,6,180.82,2024-06-23,2025-06-23
2431,1215,6,279.05,2024-06-08,2025-06-08
2432,1311,10,474.01,2025-04-18,2026-04-18
2433,315,6,173.7,2025-06-13,2026-06-13
2434,1393,3,260.66,2023-03-11,2024-03-10
2435,2387,3,183.49,2024-12-10,2025-12-10
2436,3051,11,320.1,2024-03-02,2025-03-02
2437,2668,7,66.44,2023-02-01,2024-02-01
2438,2373,7,77.29,2025-07-30,2026-07-30
2439,1569,3,246.68,2024-04-15,2025-04-15
2440,2890,13,133.59,2025-06-16,2026-06-16
2441,2740,4,262.31,2024-04-02,2025-04-02
2442,2917,6,216.45,2023-07-25,2024-07-24
2443,647,3,186.59,2025-03-22,2026-03-22
2444,1756,5,220.49,2023-02-05,2024-02-05
2445,1818,5,211.87,2025-10-27,2026-10-27
2446,1538,8,77.96,2025-07-31,2026-07-31
2447,2373,2,235.59,2024-10-29,2025-10-29
2448,1176,6,134.03,2025-09-06,2026-09-06
2449,1068,10,329.83,2024-05-14,2025-05-14
2450,1030,12,159.76,2024-11-30,2025-11-30
2451,1744,13,147.79,2024-05-08,2025-05-08
2452,206,8,82.12,2023-04-30,2024-04-29
2453,1354,4,174.53,2026-04-22,2027-04-22
2454,1731,9,377.84,2025-10-11,2026-10-11
2455,200,3,168.83,2023-04-16,2024-04-15
2456,372,8,74.72,2024-10-08,2025-10-08
2457,1913,1,199.71,2026-04-02,2027-04-02
2458,144,9,486.91,2024-10-17,2025-10-17
2459,1807,6,160.4,2025-10-13,2026-10-13
2460,1647,12,162.38,2026-07-26,2027-07-26
2461,2272,13,117.92,2023-08-08,2024-08-07
2462,1303,13,129.05,2025-12-08,2026-12-08
2463,448,4,210.07,2023-09-15,2024-09-14
2464,2219,7,83.4,2023-05-19,2024-05-18
2465,2388,1,259.12,2026-05-16,2027-05-16
2466,3064,3,242.97,2026-03-28,2027-03-28
2467,744,8,91.27,2026-04-22,2027-04-22
2468,2799,4,156.76,2026-01-15,2027-01-15
2469,2783,10,465.45,2025-05-31,2026-05-31
2470,2592,9,440.14,2025-12-08,2026-12-08
2471,1312,1,261.19,2025-09-26,2024-09-26
2472,871,13,128.44,2025-12-29,2026-12-29
2473,1189,4,232.83,2025-11-11,2026-11-11
2474,979,6,200.64,2024-02-23,2025-02-22
2475,2803,11,391.39,2025-02-27,2026-02-27
2476,993,12,165.24,2025-08-24,2026-08-24
2477,1266,12,148.92,2023-08-29,2024-08-28
2478,432,2,218.51,2023-04-26,2024-04-25
2479,1840,10,393.27,2026-04-29,2027-04-29
2480,2885,12,143.89,2024-04-11,2025-04-11
2481,640,13,130.62,2025-06-15,2026-06-15
2482,1465,12,156.81,2023-01-27,2024-01-27
2483,54,10,557.77,2025-09-14,2026-09-14
2484,2636,5,216.92,2025-08-24,2026-08-24
2485,717,10,529.62,2025-08-11,2026-08-11
2486,1659,8,109.82,2024-06-13,2025-06-13
2487,389,8,87.9,2024-12-30,2025-12-30
2488,1456,11,404.88,2024-08-31,2025-08-31
2489,2123,12,162.16,2024-10-23,2025-10-23
2490,1718,12,192.07,2025-12-02,2026-12-02
2491,427,1,232.83,2025-06-05,2026-06-05
2492,1023,6,192.95,2023-06-02,2024-06-01
2493,1753,8,64.45,2023-03-17,2024-03-16
2494,247,11,261.0,2026-05-31,2027-05-31
2495,2065,4,196.79,2024-04-02,2025-04-02
2496,1326,1,265.0,2024-10-17,2025-10-17
2497,1755,1,257.97,2024-09-04,2025-09-04
2498,1410,9,738.89,2024-02-28,2025-02-27
2499,2368,4,151.31,2025-01-06,2026-01-06
2500,3152,8,62.55,2023-06-07,2024-06-06
2501,1382,11,386.25,2026-07-30,2027-07-30
2502,788,12,148.21,2024-02-19,2025-02-18
2503,1104,5,190.3,2023-08-14,2024-08-13
2504,3062,9,423.15,2025-11-13,2026-11-13
2505,1548,13,124.48,2024-05-28,2025-05-28
2506,2963,4,158.14,2023-02-20,2024-02-20
2507,2280,8,114.11,2025-06-28,2026-06-28
2508,2847,5,288.57,2026-03-14,2027-03-14
2509,776,3,226.06,2026-03-17,2027-03-17
2510,370,6,208.8,2025-11-11,2026-11-11
2511,4,9,382.28,2026-04-02,2027-04-02
2512,3000,3,207.44,2024-11-30,2025-11-30
2513,264,12,161.52,2025-12-21,2026-12-21
2514,980,2,257.15,2023-04-15,2024-04-14
2515,1422,9,349.43,2023-11-21,2024-11-20
2516,1766,9,294.96,2024-09-12,2025-09-12
2517,38,8,87.18,2026-01-24,2027-01-24
2518,1476,9,414.87,2025-10-28,2026-10-28
2519,1789,4,178.49,2025-01-20,2026-01-20
2520,1712,6,151.89,2026-01-03,2027-01-03
2521,1197,5,171.58,2023-04-14,2024-04-13
2522,2146,12,125.45,2026-03-26,2027-03-26
2523,1481,13,123.85,2026-05-09,2027-05-09
2524,2621,8,109.45,2024-03-13,2025-03-13
2525,320,9,388.34,2026-02-08,2027-02-08
2526,172,2,219.51,2025-03-18,2026-03-18
2527,624,12,120.1,2024-02-29,2025-02-28
2528,1660,7,88.1,2024-08-04,2025-08-04
2529,2735,10,445.02,2026-07-17,2027-07-17
2530,982,7,108.72,2023-03-12,2024-03-11
2531,390,3,280.91,2023-07-20,2024-07-19
2532,963,10,366.91,2023-10-22,2024-10-21
2533,1487,8,106.35,2023-01-06,2024-01-06
2534,1357,11,419.2,2025-02-13,2026-02-13
2535,2355,7,93.52,2023-08-02,2024-08-01
2536,2095,8,75.06,2025-02-22,2026-02-22
2537,3171,11,408.39,2023-05-04,2024-05-03
2538,1596,2,261.61,2023-02-06,2024-02-06
2539,1812,8,62.08,2026-07-22,2027-07-22
2540,2946,9,483.87,2024-07-22,2025-07-22
2541,98,10,490.63,2026-01-22,2027-01-22
2542,1309,9,476.15,2023-10-30,2024-10-29
2543,1764,7,106.14,2024-07-14,2025-07-14
2544,867,12,131.9,2024-06-04,2025-06-04
2545,58,9,444.46,2026-08-08,2027-08-08
2546,2815,9,721.91,2025-02-06,2026-02-06
2547,999,2,228.13,2023-03-04,2024-03-03
2548,1777,9,410.08,2024-11-26,2025-11-26
2549,911,4,138.36,2023-06-15,2024-06-14
2550,2355,8,78.63,2023-05-16,2024-05-15
2551,2263,5,200.49,2026-03-31,2027-03-31
2552,24,6,192.03,2026-01-29,2027-01-29
2553,2678,4,179.52,2024-12-26,2025-12-26
2554,1805,11,345.96,2023-11-20,2024-11-19
2555,1762,5,203.1,2024-11-01,2025-11-01
2556,1955,6,156.71,2026-05-14,2027-05-14
2557,2461,7,68.82,2023-12-12,2024-12-11
2558,3039,5,160.35,2025-03-24,2026-03-24
2559,982,12,150.97,2024-07-30,2025-07-30
2560,3108,5,193.47,2024-12-27,2025-12-27
2561,2442,13,136.69,2026-02-25,2027-02-25
2562,3021,12,102.69,2023-02-23,2024-02-23
2563,2624,7,132.61,2025-04-22,2026-04-22
2564,525,12,180.31,2023-02-11,2024-02-11
2565,235,8,79.8,2024-11-16,2025-11-16
2566,1291,3,201.11,2024-03-08,2025-03-08
2567,698,1,234.3,2025-09-16,2026-09-16
2568,1054,11,453.26,2026-03-09,2027-03-09
2569,294,9,454.45,2024-05-29,2025-05-29
2570,41,1,255.4,2024-12-31,2025-12-31
2571,2784,13,122.89,2025-12-21,2026-12-21
2572,2762,9,422.46,2024-07-23,2025-07-23
2573,1659,9,526.95,2024-03-24,2025-03-24
2574,2989,2,278.37,2025-08-20,2026-08-20
2575,607,3,210.65,2023-01-04,2024-01-04
2576,2117,12,179.44,2023-11-12,2024-11-11
2577,544,13,83.46,2024-03-18,2025-03-18
2578,3170,7,82.93,2023-10-08,2024-10-07
2579,3171,8,115.76,2025-02-03,2026-02-03
2580,1764,11,424.07,2026-02-18,2027-02-18
2581,889,2,287.1,2025-08-20,2026-08-20
2582,1884,7,78.81,2026-08-19,2027-08-19
2583,1018,7,75.32,2024-07-02,2025-07-02
2584,2111,6,150.19,2024-03-04,2025-03-04
2585,3125,7,83.94,2023-10-05,2024-10-04
2586,1627,3,418.0,2024-12-09,2025-12-09
2587,2458,13,113.47,2024-08-17,2025-08-17
2588,124,1,206.55,2026-05-18,2027-05-18
2589,2949,8,80.49,2024-07-11,2025-07-11
2590,827,10,358.25,2026-04-20,2027-04-20
2591,164,13,219.3,2023-05-19,2024-05-18
2592,1494,10,390.48,2025-07-12,2026-07-12
2593,1577,1,221.84,2024-05-28,2025-05-28
2594,1926,5,164.66,2026-04-03,2027-04-03
2595,210,12,106.7,2023-08-13,2024-08-12
2596,2036,8,115.42,2024-07-23,2025-07-23
2597,130,11,475.16,2023-08-02,2024-08-01
2598,2060,13,146.88,2023-05-20,2024-05-19
2599,1739,12,121.42,2025-11-02,2026-11-02
2600,949,9,293.01,2023-05-24,2024-05-23
2601,1081,13,133.52,2026-02-12,2027-02-12
2602,1719,9,556.59,2025-02-27,2026-02-27
2603,1955,6,199.25,2026-02-07,2027-02-07
2604,3155,12,101.72,2025-10-01,2026-10-01
2605,2556,13,166.95,2023-12-04,2024-12-03
2606,2760,12,139.13,2025-04-08,2026-04-08
2607,2171,7,91.22,2024-12-13,2025-12-13
2608,2295,8,70.2,2024-04-09,2025-04-09
2609,1140,5,146.75,2024-02-21,2025-02-20
2610,1315,8,107.08,2023-02-14,2024-02-14
2611,505,11,499.1,2024-06-06,2025-06-06
2612,392,8,78.1,2023-05-02,2024-05-01
2613,1114,2,183.63,2023-04-03,2024-04-02
2614,3172,1,253.99,2024-10-01,2025-10-01
2615,166,11,312.08,2026-04-11,2027-04-11
2616,3034,4,163.33,2025-10-27,2026-10-27
2617,1353,7,81.71,2024-02-27,2025-02-26
2618,1060,13,135.43,2026-05-12,2027-05-12
2619,1536,3,205.08,2025-09-10,2026-09-10
2620,1684,11,437.78,2024-10-20,2025-10-20
2621,1825,8,123.41,2024-05-13,2025-05-13
2622,1984,1,234.48,2024-10-22,2025-10-22
2623,2405,5,174.42,2026-04-23,2027-04-23
2624,1762,10,370.37,2024-10-25,2025-10-25
2625,1644,3,199.66,2024-08-15,2025-08-15
2626,2870,2,206.97,2023-11-20,2024-11-19
2627,242,2,278.85,2023-07-23,2024-07-22
2628,1626,10,404.04,2025-09-10,2026-09-10
2629,3,9,486.36,2025-07-06,2026-07-06
2630,2895,9,328.96,2024-03-12,2025-03-12
2631,1335,2,288.92,2024-08-28,2025-08-28
2632,2853,9,343.91,2026-05-29,2027-05-29
2633,2817,7,86.14,2026-07-12,2027-07-12
2634,2947,10,419.3,2023-12-10,2024-12-09
2635,1796,1,346.37,2024-09-30,2025-09-30
2636,295,11,521.96,2024-04-20,2025-04-20
2637,1305,13,151.01,2024-07-12,2025-07-12
2638,517,8,66.48,2024-08-02,2025-08-02
2639,1915,12,147.02,2023-04-02,2024-04-01
2640,1786,12,138.15,2023-08-09,2024-08-08
2641,2880,7,102.26,2024-01-14,2025-01-13
2642,265,5,136.28,2026-07-01,2027-07-01
2643,1931,4,201.28,2023-11-13,2024-11-12
2644,2753,3,187.72,2025-06-18,2026-06-18
2645,1323,7,117.07,2026-07-24,2027-07-24
2646,643,3,201.57,2026-03-03,2027-03-03
2647,1372,6,158.59,2025-10-22,2026-10-22
2648,301,11,331.27,2025-01-18,2026-01-18
2649,278,6,116.26,2024-11-12,2025-11-12
2650,766,1,184.19,2025-06-27,2026-06-27
2651,3102,13,136.2,2024-11-11,2025-11-11
2652,547,9,503.61,2023-03-03,2024-03-02
2653,3011,8,75.2,2023-01-18,2024-01-18
2654,641,13,90.58,2025-03-27,2026-03-27
2655,1094,7,70.83,2024-01-27,2025-01-26
2656,2760,13,140.55,2024-10-13,2025-10-13
2657,2445,5,210.66,2025-06-01,2026-06-01
2658,1569,5,171.54,2023-05-09,2024-05-08
2659,1977,13,107.13,2025-01-13,2026-01-13
2660,2397,5,212.45,2024-05-27,2025-05-27
2661,893,1,272.44,2024-02-10,2025-02-09
2662,1029,7,82.94,2026-07-02,2027-07-02
2663,1734,4,178.67,2024-07-04,2025-07-04
2664,366,10,404.56,2023-06-07,2024-06-06
2665,2867,10,388.95,2023-10-17,2024-10-16
2666,2766,8,93.28,2025-11-10,2026-11-10
2667,10,2,271.64,2023-08-10,2024-08-09
2668,2952,9,474.89,2026-01-01,2027-01-01
2669,3172,13,120.58,2024-09-10,2025-09-10
2670,3131,1,232.6,2025-11-21,2026-11-21
2671,3089,12,101.5,2023-01-30,2024-01-30
2672,75,7,73.85,2025-11-06,2026-11-06
2673,495,7,111.46,2024-08-01,2025-08-01
2674,104,7,65.74,2023-08-19,2024-08-18
2675,198,8,80.55,2024-03-29,2025-03-29
2676,2628,13,161.88,2026-04-26,2027-04-26
2677,2600,4,171.71,2023-05-21,2024-05-20
2678,2874,11,342.65,2023-02-15,2024-02-15
2679,2607,1,268.96,2024-08-18,2025-08-18
2680,1836,10,373.83,2023-08-24,2024-08-23
2681,2808,7,78.31,2023-11-22,2024-11-21
2682,1096,13,150.61,2024-10-19,2025-10-19
2683,706,9,528.45,2024-10-31,2023-11-01
2684,918,3,309.2,2025-06-05,2026-06-05
2685,2814,8,103.99,2023-09-03,2024-09-02
2686,1601,8,129.12,2025-11-15,2026-11-15
2687,865,2,372.81,2026-07-01,2027-07-01
2688,235,7,86.68,2026-03-12,2027-03-12
2689,1623,7,84.58,2024-12-21,2025-12-21
2690,1580,6,158.0,2026-02-28,2027-02-28
2691,779,4,154.77,2023-02-17,2024-02-17
2692,606,8,85.99,2023-07-12,2024-07-11
2693,1693,1,249.39,2026-03-10,2027-03-10
2694,3192,8,67.53,2026-01-19,2027-01-19
2695,2065,3,228.72,2025-10-29,2026-10-29
2696,1006,7,74.26,2025-01-25,2026-01-25
2697,1144,6,135.28,2025-11-20,2026-11-20
2698,2313,12,147.89,2023-02-01,2024-02-01
2699,1570,8,86.23,2023-12-31,2024-12-30
2700,2450,9,480.85,2025-06-11,2026-06-11
2701,569,5,201.9,2023-06-19,2024-06-18
2702,1926,7,92.43,2023-09-09,2024-09-08
2703,2511,13,136.36,2026-07-24,2027-07-24
2704,2298,1,268.36,2023-10-02,2024-10-01
2705,73,2,204.8,2023-02-24,2024-02-24
2706,2311,8,93.44,2023-02-06,2024-02-06
2707,1584,13,105.68,2024-04-02,2025-04-02
2708,2732,5,146.29,2026-08-08,2027-08-08
2709,1011,12,102.43,2024-03-20,2025-03-20
2710,977,3,312.79,2025-05-24,2026-05-24
2711,2348,2,236.96,2025-09-23,2026-09-23
2712,1053,10,470.24,2023-10-06,2024-10-05
2713,2919,1,324.5,2023-05-06,2024-05-05
2714,2259,6,172.15,2025-08-17,2026-08-17
2715,711,9,458.16,2026-08-08,2027-08-08
2716,1921,11,447.68,2026-08-12,2027-08-12
2717,3060,7,60.52,2024-03-09,2025-03-09
2718,2523,4,161.13,2025-01-07,2026-01-07
2719,2018,10,454.97,2025-07-22,2026-07-22
2720,1484,11,402.15,2023-12-04,2024-12-03
2721,2697,13,119.18,2023-07-24,2024-07-23
2722,1155,13,130.36,2023-03-13,2024-03-12
2723,1551,6,162.48,2025-03-22,2026-03-22
2724,2189,11,374.05,2024-09-01,2025-09-01
2725,65,8,73.89,2026-07-05,2027-07-05
2726,2408,12,116.5,2025-10-27,2026-10-27
2727,1275,10,334.41,2025-02-24,2026-02-24
2728,2959,6,152.12,2025-12-13,2026-12-13
2729,536,1,403.91,2024-10-11,2025-10-11
2730,333,11,331.23,2026-08-14,2027-08-14
2731,1188,11,705.29,2026-08-13,2027-08-13
2732,2722,3,323.4,2026-03-12,2027-03-12
2733,1780,6,134.32,2023-06-10,2024-06-09
2734,2352,8,109.16,2024-11-02,2025-11-02
2735,2400,6,149.98,2023-08-24,2024-08-23
2736,1374,9,548.88,2026-07-19,2027-07-19
2737,2582,1,333.3,2025-08-01,2026-08-01
2738,1997,13,106.88,2024-02-07,2025-02-06
2739,2390,10,561.76,2026-02-26,2027-02-26
2740,2022,11,346.13,2025-09-07,2026-09-07
2741,2588,4,141.94,2026-01-31,2027-01-31
2742,506,1,198.92,2024-06-07,2025-06-07
2743,1671,11,334.64,2024-01-09,2025-01-08
2744,1319,10,428.83,2023-08-09,2024-08-08
2745,2387,3,205.27,2025-06-30,2026-06-30
2746,2857,3,308.68,2023-01-04,2024-01-04
2747,2586,8,110.1,2024-07-12,2025-07-12
2748,715,11,468.35,2024-08-23,2025-08-23
2749,2952,13,142.55,2023-09-21,2024-09-20
2750,2115,4,217.1,2024-12-08,2025-12-08
